time,temp_in_bme_c,alt_na_bme_m,uv_out_ltr_uv,temp_in_ism_c,x_na_ism_m/s,y_na_ism_m/s,z_na_ism_m/s,time_na_gps,latitude_na_gps,longitude_na_gps,alt_na_gps_m,speed_na_gps_mph,sats_na_gps_num
10:59,24.34,420.26,34,30.95,-8.59,4.56,-0.59,10:59:55,33.664639,-114.007423,483.7,0.12,18
10:59,24.36,420.35,34,31.02,-8.59,4.56,-0.6,10:59:56,33.664639,-114.007423,483.7,0.1,18
10:59,24.38,420.17,34,30.95,-8.59,4.56,-0.6,10:59:57,33.664639,-114.007423,483.7,0.09,18
10:59,24.41,420.09,34,30.97,-8.59,4.55,-0.6,10:59:58,33.664639,-114.007423,483.8,0.13,18
10:59,24.43,420.09,33,30.98,-8.58,4.56,-0.61,10:59:59,33.664639,-114.007423,483.7,0.15,18
11:00,24.45,420.17,34,30.98,-8.58,4.56,-0.6,11:00:00,33.664639,-114.007423,483.7,0.07,18
11:00,24.47,420.17,33,30.98,-8.58,4.56,-0.6,11:00:01,33.664639,-114.007423,483.8,0.25,18
11:00,24.49,420.17,33,31.0,-8.59,4.55,-0.6,11:00:02,33.664639,-114.007423,483.8,0.16,18
11:00,24.51,420.17,34,30.98,-8.58,4.56,-0.6,11:00:03,33.664639,-114.007423,483.8,0.3,18
11:00,24.52,420.17,33,31.03,-8.59,4.56,-0.61,11:00:04,33.664639,-114.007423,483.8,0.18,18
11:00,24.54,420.17,31,31.02,-8.58,4.56,-0.61,11:00:05,33.664639,-114.007423,483.8,0.18,18
11:00,24.55,420.09,33,31.02,-8.59,4.57,-0.6,11:00:06,33.664639,-114.007423,483.8,0.17,18
11:00,24.57,420.09,33,30.98,-8.59,4.56,-0.6,11:00:07,33.664639,-114.007423,483.8,0.2,18
11:00,24.58,420.09,33,31.0,-8.59,4.57,-0.6,11:00:08,33.664635,-114.007423,483.8,0.03,18
11:00,24.6,420.09,33,31.06,-8.58,4.56,-0.6,11:00:09,33.664635,-114.007423,483.8,0.1,18
11:00,24.61,420.17,33,31.03,-8.59,4.57,-0.61,11:00:10,33.664635,-114.007423,483.8,0.08,18
11:00,24.62,420.17,30,31.05,-8.58,4.56,-0.59,11:00:11,33.664635,-114.007423,483.8,0.13,18
11:00,24.64,420.0,29,31.03,-8.58,4.56,-0.59,11:00:12,33.664635,-114.007423,483.8,0.02,18
11:00,24.65,419.83,28,31.01,-8.59,4.56,-0.6,11:00:13,33.664635,-114.007423,483.9,0.02,18
11:00,24.67,419.83,28,31.03,-8.59,4.56,-0.6,11:00:14,33.664635,-114.007423,483.8,0.06,18
11:00,24.69,419.74,29,31.04,-8.58,4.56,-0.6,11:00:15,33.664635,-114.007423,483.9,0.05,18
11:00,24.72,419.65,29,31.06,-8.59,4.55,-0.6,11:00:16,33.664635,-114.007423,483.9,0.01,18
11:00,24.75,419.57,31,31.04,-8.59,4.56,-0.6,11:00:17,33.664635,-114.007423,483.9,0.03,18
11:00,24.78,419.57,31,31.07,-8.57,4.57,-0.6,11:00:18,33.664635,-114.007423,483.9,0.29,18
11:00,24.8,419.57,31,31.02,-8.59,4.56,-0.59,11:00:19,33.664635,-114.007423,483.9,0.17,18
11:00,24.81,419.65,31,31.07,-8.59,4.55,-0.6,11:00:20,33.664635,-114.007423,483.8,0.17,18
11:00,24.82,419.65,31,31.08,-8.58,4.56,-0.6,11:00:21,33.664635,-114.007423,483.8,0.13,18
11:00,24.84,419.83,31,31.05,-8.58,4.57,-0.61,11:00:22,33.664635,-114.007423,483.7,0.2,18
11:00,24.85,419.83,31,31.06,-8.59,4.55,-0.59,11:00:23,33.664635,-114.007423,483.7,0.23,18
11:00,24.87,419.91,31,31.09,-8.58,4.57,-0.6,11:00:24,33.664635,-114.007423,483.7,0.25,18
11:00,24.89,420.0,29,31.05,-8.6,4.56,-0.61,11:00:25,33.664631,-114.007423,483.7,0.25,18
11:00,24.9,419.91,30,31.09,-8.59,4.56,-0.59,11:00:26,33.664631,-114.007423,483.7,0.17,18
11:00,24.92,419.83,29,31.11,-8.58,4.57,-0.6,11:00:27,33.664631,-114.007423,483.7,0.15,18
11:00,24.95,419.83,30,31.07,-8.59,4.56,-0.6,11:00:28,33.664631,-114.007423,483.7,0.08,18
11:00,24.97,419.83,30,31.1,-8.59,4.56,-0.6,11:00:29,33.664631,-114.007423,483.7,0.12,18
11:00,25.0,419.83,30,31.1,-8.59,4.56,-0.62,11:00:30,33.664631,-114.007423,483.7,0.17,18
11:00,25.01,419.83,30,31.07,-8.58,4.56,-0.59,11:00:31,33.664631,-114.007423,483.7,0.36,18
11:00,25.02,419.83,30,31.05,-8.58,4.57,-0.6,11:00:32,33.664635,-114.007423,483.7,0.83,18
11:00,25.03,419.83,30,31.07,-8.58,4.56,-0.59,11:00:33,33.664635,-114.007423,484.1,0.26,18
11:00,25.05,419.83,30,31.11,-8.58,4.56,-0.6,11:00:34,33.664635,-114.007423,484.2,0.62,18
11:00,25.06,419.83,30,31.07,-8.59,4.55,-0.61,11:00:35,33.664635,-114.007423,484.1,0.32,18
11:00,25.07,419.91,30,31.09,-8.58,4.55,-0.59,11:00:36,33.664635,-114.007423,483.9,0.0,18
11:00,25.08,419.91,33,31.11,-8.58,4.56,-0.61,11:00:37,33.664635,-114.007423,483.9,0.14,18
11:00,25.09,420.09,31,31.12,-8.58,4.56,-0.6,11:00:38,33.664635,-114.007423,483.9,0.12,18
11:00,25.1,420.26,31,31.07,-8.58,4.55,-0.6,11:00:39,33.664635,-114.007423,483.9,0.26,18
11:00,25.1,420.26,31,31.11,-8.58,4.57,-0.6,11:00:40,33.664635,-114.007423,483.9,0.14,18
11:00,25.1,420.35,31,31.1,-8.58,4.56,-0.59,11:00:41,33.664635,-114.007423,483.9,0.05,18
11:00,25.1,420.35,33,31.14,-8.58,4.57,-0.6,11:00:42,33.664635,-114.007423,484.0,0.01,18
11:00,25.1,420.35,31,31.08,-8.6,4.57,-0.6,11:00:43,33.664635,-114.007423,484.0,0.08,18
11:00,25.09,420.17,31,31.11,-8.6,4.56,-0.6,11:00:44,33.664635,-114.007423,484.0,0.1,18
11:00,25.1,420.17,31,31.13,-8.58,4.57,-0.61,11:00:45,33.664635,-114.007423,484.0,0.13,18
11:00,25.11,420.17,31,31.13,-8.59,4.56,-0.61,11:00:46,33.664635,-114.007423,484.1,0.28,18
11:00,25.13,420.17,33,31.12,-8.6,4.56,-0.61,11:00:47,33.664635,-114.007423,484.1,0.14,18
11:00,25.14,420.09,33,31.1,-8.59,4.56,-0.6,11:00:48,33.664635,-114.007423,484.1,0.1,18
11:00,25.15,420.09,31,31.16,-8.58,4.56,-0.61,11:00:49,33.664635,-114.007423,484.1,0.12,18
11:00,25.16,420.0,33,31.14,-8.59,4.55,-0.6,11:00:50,33.664635,-114.007423,484.1,0.03,18
11:00,25.17,420.0,31,31.15,-8.58,4.56,-0.61,11:00:51,33.664635,-114.007423,484.1,0.07,18
11:00,25.17,420.0,33,31.14,-8.58,4.56,-0.6,11:00:52,33.664635,-114.007423,484.1,0.09,18
11:00,25.18,420.0,33,31.15,-8.58,4.57,-0.6,11:00:53,33.664635,-114.007423,484.1,0.07,18
11:00,25.18,420.0,33,31.18,-8.58,4.56,-0.6,11:00:54,33.664635,-114.007423,484.1,0.1,18
11:00,25.19,420.0,33,31.16,-8.59,4.56,-0.6,11:00:55,33.664635,-114.007423,484.1,0.1,18
11:00,25.19,420.0,34,31.14,-8.6,4.56,-0.6,11:00:56,33.664635,-114.007423,484.1,0.09,18
11:00,25.2,420.0,33,31.12,-8.59,4.56,-0.6,11:00:57,33.664635,-114.007423,484.1,0.09,18
11:00,25.21,420.0,33,31.18,-8.58,4.56,-0.59,11:00:58,33.664635,-114.007423,484.1,0.01,18
11:00,25.22,420.0,33,31.18,-8.58,4.56,-0.6,11:00:59,33.664635,-114.007423,484.1,0.1,18
11:01,25.23,420.0,34,31.17,-8.58,4.56,-0.61,11:01:00,33.664635,-114.007423,484.1,0.08,18
11:01,25.25,420.0,33,31.14,-8.58,4.57,-0.62,11:01:01,33.664635,-114.007423,484.1,0.14,18
11:01,25.27,420.0,34,31.17,-8.58,4.57,-0.6,11:01:02,33.664635,-114.007423,484.1,0.96,18
11:01,25.28,420.0,34,31.15,-8.58,4.57,-0.6,11:01:03,33.664639,-114.007423,484.4,0.74,18
11:01,25.3,420.0,33,31.16,-8.59,4.56,-0.6,11:01:04,33.664639,-114.007439,484.4,0.51,18
11:01,25.32,420.0,35,31.15,-8.58,4.56,-0.6,11:01:05,33.664635,-114.007439,484.3,0.25,18
11:01,25.33,420.0,34,31.18,-8.59,4.56,-0.6,11:01:06,33.664635,-114.007439,484.2,0.09,18
11:01,25.34,419.91,33,31.17,-8.58,4.56,-0.59,11:01:07,33.664635,-114.007439,484.2,0.1,18
11:01,25.35,420.0,34,31.17,-8.58,4.57,-0.61,11:01:08,33.664635,-114.007439,484.2,0.08,18
11:01,25.36,419.91,35,31.18,-8.8,4.61,-0.78,11:01:09,33.664635,-114.007439,484.2,0.13,18
11:01,25.37,420.0,33,31.2,-8.59,4.54,-0.62,11:01:10,33.664635,-114.007439,484.2,0.1,18
11:01,25.38,419.91,33,31.19,-8.59,4.55,-0.62,11:01:11,33.664635,-114.007439,484.2,0.09,18
11:01,25.39,419.91,34,31.21,-8.59,4.56,-0.62,11:01:12,33.664635,-114.007439,484.2,0.06,18
11:01,25.4,419.91,34,31.21,-8.59,4.55,-0.62,11:01:13,33.664635,-114.007439,484.2,0.16,18
11:01,25.42,420.0,34,31.18,-8.59,4.55,-0.6,11:01:14,33.664635,-114.007439,484.3,0.08,18
11:01,25.43,420.0,34,31.18,-8.6,4.55,-0.62,11:01:15,33.664635,-114.007439,484.3,0.16,18
11:01,25.45,419.91,33,31.21,-8.59,4.55,-0.62,11:01:16,33.664635,-114.007439,484.2,0.13,18
11:01,25.47,419.91,34,31.18,-8.59,4.54,-0.61,11:01:17,33.664635,-114.007439,484.3,0.01,18
11:01,25.48,419.91,34,31.18,-8.6,4.56,-0.62,11:01:18,33.664635,-114.007439,484.3,0.07,18
11:01,25.49,419.91,34,31.21,-8.59,4.55,-0.61,11:01:19,33.664635,-114.007439,484.3,0.02,18
11:01,25.49,420.0,34,31.19,-8.58,4.55,-0.62,11:01:20,33.664635,-114.007439,484.3,0.05,18
11:01,25.5,419.91,34,31.2,-8.58,4.55,-0.61,11:01:21,33.664635,-114.007439,484.3,0.06,18
11:01,25.5,419.91,34,31.17,-8.58,4.55,-0.62,11:01:22,33.664635,-114.007439,484.4,0.0,18
11:01,25.49,419.91,34,31.2,-8.59,4.55,-0.62,11:01:23,33.664639,-114.007439,484.4,0.01,18
11:01,25.48,420.0,34,31.19,-8.59,4.55,-0.62,11:01:24,33.664639,-114.007439,484.4,0.07,18
11:01,25.47,419.91,34,31.18,-8.59,4.55,-0.61,11:01:25,33.664639,-114.007439,484.3,0.07,18
11:01,25.48,420.0,34,31.23,-8.59,4.55,-0.61,11:01:26,33.664639,-114.007439,484.4,0.12,18
11:01,25.48,420.09,34,31.23,-8.59,4.55,-0.62,11:01:27,33.664639,-114.007439,484.3,0.09,18
11:01,25.47,420.09,34,31.2,-8.59,4.55,-0.62,11:01:28,33.664639,-114.007439,484.3,0.09,18
11:01,25.47,420.0,33,31.19,-8.58,4.56,-0.61,11:01:29,33.664635,-114.007439,484.3,0.03,18
11:01,25.46,420.0,30,31.22,-8.59,4.55,-0.62,11:01:30,33.664635,-114.007439,484.3,0.09,18
11:01,25.46,419.91,33,31.2,-8.59,4.55,-0.61,11:01:31,33.664635,-114.007439,484.3,0.16,18
11:01,25.46,419.83,33,31.21,-8.59,4.55,-0.62,11:01:32,33.664639,-114.007439,484.3,0.32,18
11:01,25.47,420.0,30,31.26,-8.58,4.56,-0.61,11:01:33,33.664635,-114.007439,484.3,0.1,18
11:01,25.46,420.09,33,31.19,-8.59,4.55,-0.61,11:01:34,33.664635,-114.007439,484.3,0.25,18
11:01,25.44,420.0,34,31.23,-8.59,4.55,-0.62,11:01:35,33.664635,-114.007439,484.3,0.08,18
11:01,25.43,420.0,34,31.22,-8.59,4.56,-0.61,11:01:36,33.664635,-114.007439,484.3,0.1,18
11:01,25.42,420.0,34,31.19,-8.59,4.56,-0.62,11:01:37,33.664635,-114.007439,484.3,0.06,18
11:01,25.42,420.09,34,31.24,-8.59,4.55,-0.62,11:01:38,33.664635,-114.007439,484.3,0.06,18
11:01,25.41,420.09,34,31.26,-8.59,4.54,-0.62,11:01:39,33.664635,-114.007439,484.3,0.13,18
11:01,25.4,420.17,34,31.23,-8.59,4.55,-0.62,11:01:40,33.664635,-114.007439,484.3,0.13,18
11:01,25.38,420.17,34,31.21,-8.59,4.56,-0.61,11:01:41,33.664635,-114.007439,484.3,0.07,18
11:01,25.37,420.09,34,31.23,-8.59,4.56,-0.62,11:01:42,33.664635,-114.007439,484.3,0.1,18
11:01,25.35,420.0,34,31.29,-8.59,4.56,-0.62,11:01:43,33.664635,-114.007439,484.3,0.05,18
11:01,25.32,420.0,34,31.23,-8.58,4.55,-0.61,11:01:44,33.664635,-114.007439,484.3,0.05,18
11:01,25.29,420.09,34,31.26,-8.59,4.56,-0.61,11:01:45,33.664635,-114.007439,484.3,0.14,18
11:01,25.27,420.09,34,31.23,-8.6,4.55,-0.62,11:01:46,33.664635,-114.007439,484.3,0.22,18
11:01,25.25,420.09,34,31.25,-8.58,4.54,-0.62,11:01:47,33.664635,-114.007439,484.3,0.08,18
11:01,25.24,420.09,35,31.27,-8.59,4.55,-0.61,11:01:48,33.664635,-114.007439,484.3,0.08,18
11:01,25.23,420.17,34,31.29,-8.59,4.55,-0.62,11:01:49,33.664635,-114.007439,484.3,0.06,18
11:01,25.23,420.17,34,31.3,-8.58,4.55,-0.61,11:01:50,33.664635,-114.007439,484.3,0.08,18
11:01,25.22,420.09,34,31.27,-8.59,4.55,-0.61,11:01:51,33.664635,-114.007439,484.3,0.07,18
11:01,25.22,420.09,34,31.29,-8.58,4.56,-0.62,11:01:52,33.664635,-114.007439,484.3,0.14,18
11:01,25.21,420.09,34,31.29,-8.59,4.55,-0.62,11:01:53,33.664635,-114.007439,484.3,0.06,18
11:01,25.21,420.0,35,31.27,-8.58,4.55,-0.62,11:01:54,33.664635,-114.007439,484.3,0.09,18
11:01,25.21,420.0,34,31.22,-8.59,4.56,-0.62,11:01:55,33.664635,-114.007439,484.3,0.05,18
11:01,25.2,420.0,34,31.27,-8.59,4.56,-0.61,11:01:56,33.664635,-114.007439,484.3,0.02,18
11:01,25.19,419.91,34,31.32,-8.59,4.57,-0.62,11:01:57,33.664635,-114.007439,484.3,0.09,18
11:01,25.18,420.0,34,31.24,-8.59,4.55,-0.61,11:01:58,33.664635,-114.007439,484.3,0.13,18
11:01,25.14,420.0,34,31.26,-8.59,4.54,-0.63,11:01:59,33.664635,-114.007439,484.3,0.09,18
11:02,25.12,420.0,34,31.27,-8.59,4.55,-0.61,11:02:00,33.664635,-114.007439,484.3,0.06,18
11:02,25.11,420.09,34,31.29,-8.59,4.55,-0.63,11:02:01,33.664635,-114.007439,484.3,0.08,18
11:02,25.1,420.09,34,31.28,-8.59,4.55,-0.62,11:02:02,33.664635,-114.007439,484.3,0.17,18
11:02,25.09,420.09,34,31.29,-8.58,4.56,-0.62,11:02:03,33.664635,-114.007439,484.4,0.32,18
11:02,25.09,420.09,35,31.3,-8.59,4.55,-0.61,11:02:04,33.664635,-114.007439,484.4,0.22,18
11:02,25.08,420.09,34,31.28,-8.6,4.55,-0.62,11:02:05,33.664635,-114.007439,484.3,0.14,18
11:02,25.06,420.17,34,31.28,-8.59,4.56,-0.6,11:02:06,33.664635,-114.007439,484.3,0.09,18
11:02,25.05,420.17,34,31.33,-8.59,4.54,-0.62,11:02:07,33.664635,-114.007439,484.3,0.02,18
11:02,25.03,420.17,34,31.3,-8.59,4.57,-0.62,11:02:08,33.664635,-114.007439,484.3,0.12,18
11:02,25.03,420.26,34,31.3,-8.59,4.54,-0.62,11:02:09,33.664635,-114.007439,484.3,0.03,18
11:02,25.03,420.26,34,31.34,-8.59,4.56,-0.61,11:02:10,33.664635,-114.007439,484.3,0.12,18
11:02,25.02,420.35,34,31.31,-8.58,4.55,-0.63,11:02:11,33.664635,-114.007439,484.3,0.09,18
11:02,24.99,420.35,34,31.3,-8.6,4.55,-0.62,11:02:12,33.664635,-114.007439,484.3,0.08,18
11:02,24.98,420.35,34,31.36,-8.59,4.55,-0.61,11:02:13,33.664635,-114.007439,484.3,0.06,18
11:02,24.97,420.35,34,31.3,-8.59,4.56,-0.61,11:02:14,33.664631,-114.007439,484.3,0.09,18
11:02,24.98,420.26,34,31.31,-8.58,4.57,-0.61,11:02:15,33.664631,-114.007439,484.3,0.15,18
11:02,24.98,420.26,34,31.31,-8.58,4.56,-0.62,11:02:16,33.664631,-114.007439,484.3,0.08,18
11:02,24.97,420.35,34,31.3,-8.59,4.55,-0.62,11:02:17,33.664631,-114.007439,484.4,0.15,18
11:02,24.96,420.35,34,31.32,-8.59,4.56,-0.61,11:02:18,33.664631,-114.007439,484.4,0.09,18
11:02,24.96,420.35,35,31.4,-8.58,4.55,-0.61,11:02:19,33.664631,-114.007439,484.3,0.02,18
11:02,24.97,420.35,34,31.33,-8.59,4.54,-0.62,11:02:20,33.664631,-114.007439,484.3,0.13,18
11:02,24.96,420.26,35,31.36,-8.58,4.54,-0.61,11:02:21,33.664631,-114.007439,484.3,0.09,18
11:02,24.94,420.26,34,31.38,-8.59,4.55,-0.61,11:02:22,33.664631,-114.007439,484.3,0.16,18
11:02,24.91,420.35,34,31.32,-8.59,4.55,-0.61,11:02:23,33.664631,-114.007439,484.4,0.07,18
11:02,24.9,420.35,34,31.34,-8.59,4.56,-0.63,11:02:24,33.664631,-114.007439,484.4,0.07,18
11:02,24.9,420.35,34,31.36,-8.58,4.54,-0.62,11:02:25,33.664631,-114.007439,484.4,0.02,18
11:02,24.89,420.35,34,31.34,-8.59,4.55,-0.62,11:02:26,33.664631,-114.007439,484.4,0.09,18
11:02,24.88,420.26,35,31.33,-8.59,4.55,-0.61,11:02:27,33.664631,-114.007439,484.4,0.08,18
11:02,24.87,420.35,34,31.4,-8.59,4.55,-0.61,11:02:28,33.664631,-114.007439,484.4,0.03,18
11:02,24.87,420.17,34,31.36,-8.59,4.55,-0.62,11:02:29,33.664631,-114.007439,484.4,0.07,18
11:02,24.87,420.26,34,31.4,-8.59,4.55,-0.62,11:02:30,33.664631,-114.007439,484.4,0.08,18
11:02,24.87,420.26,34,31.35,-8.58,4.55,-0.62,11:02:31,33.664631,-114.007439,484.4,0.1,18
11:02,24.87,420.26,34,31.36,-8.59,4.55,-0.62,11:02:32,33.664631,-114.007439,484.4,0.07,18
11:02,24.88,420.26,34,31.39,-8.58,4.54,-0.61,11:02:33,33.664631,-114.007439,484.5,0.2,18
11:02,24.89,420.35,34,31.41,-8.6,4.55,-0.62,11:02:34,33.664631,-114.007439,484.4,0.14,18
11:02,24.9,420.35,34,31.4,-8.59,4.55,-0.62,11:02:35,33.664631,-114.007439,484.4,0.1,18
11:02,24.91,420.43,35,31.4,-8.58,4.55,-0.61,11:02:36,33.664631,-114.007439,484.4,0.1,18
11:02,24.91,420.43,34,31.41,-8.59,4.55,-0.61,11:02:37,33.664631,-114.007439,484.4,0.07,18
11:02,24.91,420.35,34,31.38,-8.58,4.55,-0.62,11:02:38,33.664627,-114.007439,484.4,0.14,18
11:02,24.92,420.35,34,31.4,-8.58,4.55,-0.62,11:02:39,33.664627,-114.007439,484.4,0.16,18
11:02,24.93,420.35,34,31.35,-8.59,4.56,-0.61,11:02:40,33.664627,-114.007439,484.4,0.08,18
11:02,24.95,420.35,34,31.35,-8.59,4.55,-0.62,11:02:41,33.664627,-114.007439,484.5,0.09,18
11:02,24.96,420.35,33,31.4,-8.59,4.56,-0.62,11:02:42,33.664627,-114.007439,484.5,0.08,18
11:02,24.98,420.35,34,31.41,-8.59,4.56,-0.62,11:02:43,33.664627,-114.007439,484.5,0.06,18
11:02,24.99,420.35,34,31.4,-8.58,4.55,-0.61,11:02:44,33.664627,-114.007439,484.5,0.12,18
11:02,25.0,420.26,34,31.39,-8.59,4.55,-0.62,11:02:45,33.664627,-114.007439,484.5,0.03,18
11:02,25.02,420.26,34,31.41,-8.6,4.55,-0.62,11:02:46,33.664627,-114.007439,484.5,0.16,18
11:02,25.03,420.35,34,31.36,-8.59,4.55,-0.62,11:02:47,33.664627,-114.007439,484.5,0.07,18
11:02,25.04,420.35,34,31.4,-8.59,4.55,-0.62,11:02:48,33.664627,-114.007439,484.6,0.16,18
11:02,25.04,420.35,34,31.39,-8.58,4.55,-0.61,11:02:49,33.664627,-114.007439,484.5,0.3,18
11:02,25.05,420.35,34,31.44,-8.58,4.56,-0.62,11:02:50,33.664627,-114.007439,484.5,0.06,18
11:02,25.07,420.26,34,31.41,-8.58,4.54,-0.62,11:02:51,33.664627,-114.007439,484.5,0.07,18
11:02,25.08,420.26,34,31.4,-8.58,4.55,-0.6,11:02:52,33.664627,-114.007439,484.5,0.07,18
11:02,25.09,420.17,34,31.41,-8.59,4.55,-0.62,11:02:53,33.664627,-114.007439,484.5,0.07,18
11:02,25.11,420.17,34,31.42,-8.59,4.55,-0.63,11:02:54,33.664627,-114.007439,484.5,0.12,18
11:02,25.12,420.17,34,31.39,-8.59,4.55,-0.61,11:02:55,33.664627,-114.007439,484.5,0.15,18
11:02,25.14,420.17,34,31.41,-8.58,4.55,-0.62,11:02:56,33.664627,-114.007439,484.5,0.1,18
11:02,25.15,420.09,34,31.42,-8.59,4.56,-0.62,11:02:57,33.664627,-114.007439,484.5,0.08,18
11:02,25.15,420.17,34,31.44,-8.59,4.56,-0.62,11:02:58,33.664627,-114.007439,484.5,0.01,17
11:02,25.16,420.09,33,31.41,-8.6,4.55,-0.61,11:02:59,33.664627,-114.007439,484.5,0.13,17
11:03,25.18,420.26,34,31.44,-8.6,4.55,-0.61,11:03:00,33.664627,-114.007439,484.5,0.09,17
11:03,25.19,420.26,34,31.43,-8.59,4.55,-0.61,11:03:01,33.664627,-114.007439,484.4,0.13,17
11:03,25.2,420.17,34,31.46,-8.59,4.55,-0.62,11:03:02,33.664627,-114.007439,484.5,0.03,17
11:03,25.21,420.17,34,31.44,-8.59,4.55,-0.62,11:03:03,33.664627,-114.007439,484.5,0.21,17
11:03,25.23,420.17,34,31.43,-8.59,4.56,-0.62,11:03:04,33.664627,-114.007439,484.5,0.06,17
11:03,25.25,420.17,34,31.43,-8.58,4.55,-0.62,11:03:05,33.664627,-114.007439,484.5,0.05,18
11:03,25.27,420.17,34,31.44,-8.59,4.55,-0.61,11:03:06,33.664627,-114.007439,484.5,0.13,18
11:03,25.28,420.09,34,31.47,-8.58,4.55,-0.61,11:03:07,33.664627,-114.007439,484.4,0.21,18
11:03,25.29,420.09,34,31.44,-8.6,4.54,-0.61,11:03:08,33.664627,-114.007439,484.5,0.14,18
11:03,25.3,420.09,33,31.46,-8.58,4.55,-0.62,11:03:09,33.664627,-114.007439,484.5,0.05,18
11:03,25.3,420.09,33,31.45,-8.59,4.55,-0.61,11:03:10,33.664627,-114.007439,484.5,0.09,18
11:03,25.28,420.09,34,31.45,-8.59,4.56,-0.62,11:03:11,33.664627,-114.007439,484.5,0.1,18
11:03,25.26,420.09,34,31.44,-8.59,4.56,-0.62,11:03:12,33.664627,-114.007439,484.5,0.14,18
11:03,25.25,420.17,34,31.43,-8.58,4.55,-0.62,11:03:13,33.664627,-114.007439,484.5,0.1,18
11:03,25.25,420.17,34,31.43,-8.6,4.55,-0.61,11:03:14,33.664627,-114.007439,484.5,0.03,18
11:03,25.25,420.26,34,31.45,-8.58,4.55,-0.61,11:03:15,33.664627,-114.007439,484.5,0.07,18
11:03,25.25,420.26,34,31.45,-8.59,4.55,-0.61,11:03:16,33.664627,-114.007439,484.4,0.17,18
11:03,25.27,420.26,34,31.46,-8.59,4.55,-0.62,11:03:17,33.664627,-114.007439,484.5,0.1,18
11:03,25.28,420.26,34,31.44,-8.6,4.54,-0.61,11:03:18,33.664627,-114.007439,484.5,0.15,18
11:03,25.28,420.35,34,31.45,-8.59,4.55,-0.62,11:03:19,33.664627,-114.007439,484.5,0.07,18
11:03,25.29,420.35,34,31.47,-8.59,4.56,-0.62,11:03:20,33.664627,-114.007439,484.5,0.03,18
11:03,25.29,420.35,34,31.46,-8.59,4.55,-0.62,11:03:21,33.664627,-114.007439,484.5,0.03,18
11:03,25.29,420.35,34,31.48,-8.59,4.55,-0.61,11:03:22,33.664627,-114.007439,484.5,0.16,18
11:03,25.28,420.26,34,31.48,-8.6,4.55,-0.62,11:03:23,33.664627,-114.007439,484.5,0.03,18
11:03,25.27,420.26,35,31.47,-8.59,4.55,-0.61,11:03:24,33.664627,-114.007439,484.5,0.16,18
11:03,25.27,420.26,34,31.47,-8.6,4.54,-0.62,11:03:25,33.664627,-114.007439,484.5,0.02,18
11:03,25.26,420.17,33,31.47,-8.58,4.55,-0.61,11:03:26,33.664627,-114.007439,484.5,0.14,18
11:03,25.27,420.17,34,31.48,-8.6,4.55,-0.62,11:03:27,33.664627,-114.007439,484.5,0.13,18
11:03,25.28,420.17,33,31.48,-8.59,4.55,-0.61,11:03:28,33.664623,-114.007439,484.5,0.06,18
11:03,25.29,420.17,34,31.48,-8.6,4.56,-0.62,11:03:29,33.664623,-114.007439,484.5,0.17,18
11:03,25.29,420.26,34,31.47,-8.6,4.56,-0.62,11:03:30,33.664623,-114.007439,484.5,0.12,18
11:03,25.29,420.26,34,31.45,-8.59,4.55,-0.61,11:03:31,33.664623,-114.007439,484.5,0.06,18
11:03,25.29,420.26,34,31.49,-8.59,4.55,-0.61,11:03:32,33.664623,-114.007439,484.5,0.1,18
11:03,25.29,420.26,33,31.52,-8.6,4.55,-0.61,11:03:33,33.664623,-114.007439,484.5,0.08,18
11:03,25.29,420.26,33,31.52,-8.58,4.56,-0.62,11:03:34,33.664623,-114.007439,484.5,0.13,18
11:03,25.29,420.26,34,31.48,-8.58,4.54,-0.61,11:03:35,33.664623,-114.007439,484.5,0.15,18
11:03,25.3,420.26,33,31.48,-8.59,4.56,-0.63,11:03:36,33.664623,-114.007439,484.5,0.18,18
11:03,25.31,420.17,34,31.45,-8.58,4.54,-0.62,11:03:37,33.664623,-114.007439,484.5,0.1,18
11:03,25.31,420.26,34,31.54,-8.59,4.55,-0.62,11:03:38,33.664623,-114.007439,484.5,0.09,18
11:03,25.32,420.26,33,31.5,-8.58,4.55,-0.61,11:03:39,33.664623,-114.007439,484.5,0.12,18
11:03,25.32,420.17,33,31.53,-8.58,4.55,-0.62,11:03:40,33.664623,-114.007439,484.5,0.09,18
11:03,25.33,420.09,33,31.53,-8.59,4.56,-0.62,11:03:41,33.664623,-114.007439,484.5,0.01,18
11:03,25.34,420.09,33,31.54,-8.59,4.55,-0.61,11:03:42,33.664623,-114.007439,484.5,0.07,18
11:03,25.33,420.0,33,31.53,-8.58,4.56,-0.62,11:03:43,33.664623,-114.007439,484.5,0.09,18
11:03,25.32,419.91,31,31.52,-8.6,4.56,-0.61,11:03:44,33.664623,-114.007439,484.5,0.05,18
11:03,25.3,420.0,31,31.49,-8.58,4.54,-0.62,11:03:45,33.664623,-114.007439,484.5,0.1,18
11:03,25.28,420.0,33,31.53,-8.59,4.55,-0.63,11:03:46,33.664623,-114.007439,484.5,0.16,18
11:03,25.26,420.0,33,31.53,-8.59,4.55,-0.61,11:03:47,33.664623,-114.007439,484.6,0.2,18
11:03,25.26,420.0,33,31.54,-8.6,4.56,-0.61,11:03:48,33.664623,-114.007439,484.7,0.17,18
11:03,25.26,419.91,34,31.56,-8.59,4.55,-0.62,11:03:49,33.664623,-114.007439,484.6,0.13,18
